16235:168,669,866,1069,1688,2489,2520,2825,3351,53599
16238:1462,2379,2520,3423,4017,4194,8283,22871,88915,89740
16256:30,652,5769,15244,18556,21759,54684,70174,110794,115700
16269:17,29,48,70,84,568,899,1187,6352
16277:22,2374,2751,13112,18937,21344,21406,23309,56020,80894
16287:659,10805,19203,23932,25498,34279,43180,50973,51473,68214
16292:236,402,2397,12045,42621,46035,51260,64129,67194,106318
16297:
16301:
16302:17,866,1703,2675,3177,3603,4971,5606,6817,109345
16305:385,508,2513,2635,2680,2759,2780,2881,70620,75288
16309:2194,3484,5538,6057,6286,6531,12218,38757,84485,90328
16329:118,844,857,1167,3423,9266
16330:
16335:17,3176,5586,6077,11008,39326,48397,87381,92060,105614
16337:1614,3106,4699,4719,5598,6289,20490,29824,37507,58007
16338:22,161,2751,4974,11591,32997,46459,54744,110476,121666
16352:385,875,891,2500,2622,2799,2885,3092,3183,86125
16380:17,2310,3617,5284,5717,7423,8323,8341,9025,13650
16388:385,931,2509,3092,3150,3299,6467,10333,11379,21224
16411:
16422:
16447:254,361,500,1164,15185,17391,59974,85877,111162,113606
16449:
16465:
16467:62,857,1196,2407,4525,7469,7514,8066,35494,51210
16474:2347,3011,3307,4348,7322,11232,17836,58156,65176,119435
16493:1446,3321,3609,3931,5229,5446,17930,24768,110287,120641
16495:
16515:17,22,119,224,236,239,1881,2407,3568,4102
16522:1643,1856,2656,3409,3590,4751,5989,8275,8725,107290
16524:17,2642,3927,4940,18669,41381,61777,62921,63617,111224
16525:327,542,598,669,861,1089,1245,1865,54114,108325
16530:
16531:226,866,2407,2509,2622,2792,4818,5446,5665,108469
16532:76,226,2407,2500,2573,2799,2894,3130,3450,3715
16552:42,70,301,1435,2169,8484,11482,28416
16553:6,81,327,901,1126,1412,5260,14313,29929,42413
16554:2708,2733,5361,6033,6600,7029,15310,20340,27625,84624
16558:273,2407,3299,3340,3544,3911,4058,4665,5249,22320
16568:76,650,2733,4008,5361,6033,7029,66338,113992,115291
16628:15,2733,4008,4880,5361,6033,6600,66338,84624
16639:17,236,238,698,62555,63808
16640:
16641:239,302,363,378,650,1462,1825,2330,2392,8680
16642:29,61,62,65,205,236,244,302,2374,108469
16643:8,669,866,2489,14737,16351,58272,77089,91922,100415
16666:866,1913,4739,6388,12836,22865,26323,41457,42617,56351
16667:
16674:6,17,76,106,311,481,633,873,5184,120538
16679:17,866,1867,2397,2407,2436,2500,2509,3666,19363
16710:17,385,2656,3092,4058,6077,11008,48397,87381,92060
16714:17,361,866,2139,2832,4372,6499,10734,56004,118329
16775:1651
16776:500,650,5019,8266,10840,13288,19828,20000,67862,77619
16796:76,280,787,873,2381,4542,35992,71203,86504,87651
16799:2880,8809,9762,26724,77483
16812:17,117,568,3743,34153,55522,64127,100547,101017,111611
16815:3,84,179,302,654,866,3148,6708,6759,95322
16833:13,429,1069,7566,11448,15781,27077,50691,70862,75676
16838:226,866,4035,4818,5376,5606,5665,6204,6710,95322
16839:12690
16858:17,50,2153,2512,5113,17011,20336,51608,86572
16859:22,931,1446,4818,5254,13660,21224,26350,45010,54284
16860:
16878:48,70,238,899,2292,2647,8779,36361,80727,82862
16887:168,385,901,3092,4108,7607,8261,12451,23102,33124
16890:
16891:226,2500,2532,2606,2911,4401,4679,5793,7416,8261
16896:40,2381,2500,3130,4439,5726,5762,7206,10652,33223
16898:2904
16918:650,866,2606,3130,5113,10890,15310,39058,113992,115291
16926:
16929:
16945:
16954:
16961:238,669,1558,2292,2509,2532,7367,14612,16246,100661
16972:273,866,1851,2363,2500,2849,3443,14358,15760,80846
16980:1410,5207,8264,11518,11734,17990,36163,51653,88084,98019
16983:22,135,356,2547,2751,10891,13095,13112,56020,80894
16993:1460,1923,2374,2848,2946,78117
17006:1382,2500,9171,9678,19952,23537,46658,63160,63322,110828
17007:2318,2500,2798,2894,3438,24724,27295,66332,112934,118487
17008:385,2407,2500,2532,2581,2792,2911,3092,3098,86777
17020:81,571,579,931,1099,1825,6613,7620,8621,12217
17034:669,2566,3011,3681,3711,6049,8916,16246,28493,39872
17053:22,76,81,237,273,425,508,564
17056:2215,7334,24661,27311,36585,43580,55183,58596
17074:
17079:76,120,2435,2569,7881,8617,9079,11923,19785,39617
17097:22,605,2500,2751,3978,4075,4818,13112,56020,80894
17099:1970,4561,5037,5538,12919,21232,44921,100209,112727,114460
17115:76,225,2566,3301,3876,4239,5665,6861,11486,78944
17116:
17117:6,30,238,2312,2439,4158,5595,12718,33643,61931
17118:861,913,7004,10062,20497,30472,37046,53886,89185,109370
17147:17,81,3176,5446,5665,9836,11486,14298,36951,105614
17154:24412,103033
17158:1616,1749,4117,8252,11096,19480,24016,24997,33574,67234
17159:6,58,81,180,1164,3613,4342,12962,35218,66284
17164:675,2092,4001,4518,5559,9660,14650,27980,47907,63444
17165:398,500,968,1099,5661,6043,8130,11400,21733,40904
17178:8,70,1007,2134,3811,6190,13136,15872,21660,47079
17191:44,76,690,4117,5122,6316,7341,17480,53672,96010
17193:17,167,227,441,508,564,2660,24510,42412,112573
17195:17,70,138,302,358,427,866,2848,66039,95768
17208:76,1352,2795,3664,3679,4556,9267,85072,115596,116777
17241:17,224,598,2566,3876,5019,5586,5980,8261,39326
17243:225,385,875,891,3092,4667,5726,9836,33223,78944
17251:76,81,891,3058,15040,15762,19323,34935,52782,93459
17254:
17266:22,356,385,2751,2911,3587,8725,8859,18344,109215
17267:81,1064,3374,3558,8667,12226,16404,22597,30529,44421
17272:1335,1825,2330,4063,5207,6353,7408,8680,33022,103728
17278:17,76,131,301,327,508,2520,2676,12114,15653
17279:
17285:17,892,1357,2960,3323,4326,6810,10012,18558,24192
17297:2025,2526,5661,6114,8130,9894,17071,17917,65785,110849
17328:302,1696,1913,2265,5398,14588,15337,31633,41892,109669
17358:669,5283,11072,12340,14122,16035,19528,28559,29985,48867
17363:3,58,190,2374,2547,10891,18937,21344,21406,23309
17378:1192
17412:76,51508
17415:2949,3762,3801,4558,4917,7651,8248,8292,8782,38531
17418:94,101,554,2193,6033,41042,44132,63419,86636,95231
17426:262,5264,10743,12469,19188,25217,30727,39042,80266
17440:17,302,866,3587,6372,7422,8725,18344,24813,109215
17448:
17461:
17473:581,1332,2566,3876,4013,5586,5809,8532,38376,39326
17474:482,605,643,3819,4195,5138,7371,11772,12655,68425
17475:22,2500,2751,9065,13112,23182,37270,46665,56020,80894
17477:
17484:385,398,2397,2500,3092,3450,3762,4401,11486,86873
17492:483,736,1359,1600,3065,3115,3159,6651,34629,83789
17498:87772
17499:302,866,2333,2363,2407,2436,2509,2606,2622,5431
17513:44,1592,1709,3789,5349,5403,14307,37446,44945,72207
17522:616,669,787,866,2363,2489,2849,6388,24162,54050
17528:30,3148,4818,6708,6759,30710,37602,53575,62595,72250
17530:225,669,986,5586,6625,26360,39326,83484,105969,108318
17547:81,2241,3288,5841,6683,33741,44826,59928,62986,98686
17549:76,564,3301,3321,4074,4679,5923,80707,84129,120641
17551:22,385,1163,2751,2935,5636,8261,13112,56020,80894
17556:8,931,5113,6600,7332,11727,28482,79572,84624,119472
17562:2566,2885,3876,4196,5312,7639,24476,56236,84941,86125
17576:2943,4196,5312,7715,8123,34010,43917,56236,84941,91397
17579:273,2407,2622,3801,6827,7039,8266,9242,74990,109666
17591:
17592:
17606:70,76,81,299,347,670,698,2139,10108,21285
17620:984,1030,4155,4717,6748,10622
17624:725,1002,1346,1388,14068,31627,59616
17625:
17626:81,225,226,6531,15786,15918,25094,38537,45108,78944
17642:322,669,2703,3696,4558,7651,9836,10470,10629,97653
17653:3661,67440
17671:861,3176,3416,6600,7138,21214,52911,72306,84624,105614
17688:327,4149,7715,11683,14212,34010,43917,56407,58789,91397
17689:167,211,239,289,330,2881,45428,51725,70531,100663
17695:8,22,96,97,15136,27213
17716:3485,3834,4402,8321,9101,9289,15685,17368,65841,115520
17731:81,3098,3176,5923,12093,25094,45108,57367,105614,105894
17749:8,65,84,429,873,1102,1603,2251,2635,9806
17753:17,22,126,162,289,354,440,642,696,2374
17779:4292,8213,15701,78480,86021,90368
17792:
17798:
17810:8,11,17,29,81,185,225,353,358,103723
17812:33,650,669,738,11800,12791,51035,64628,82549,97808
17813:17,81,168,708,2656,3409,3805,4751,8275,8446
17831:719,7087,12614,24262,33855,54729,85942,98261,106791,120776
17844:40,162,1245,1968,2642,2842,8199,9758,14893,42889
17863:322,708,2748,3656,11691,77704,87136,93913,103130,112187
17867:17,103,8492,21246,55307,56095,75144,90790
17869:348,2946,6667,13897,14795,15476,15591,20160,24887,83749
17890:238,247,287,342,429,568,650,675,1499,2391
17897:325,356,394,440,616,633,642,4828,5287,9292
17905:273,616,2520,2949,3350,5740,6495,13897,19746,20063
17919:1382,2368,4222,4485,17275,20334,82281
17921:1382,2449,2881,5455,27648,31143,41085,77754,87556,120102
17922:70,226,1703,4971,7325,11488,32277,46499
17925:866,2333,2436,2606,2757,3128,3210,3609,4035,4679
17926:1245,4238,15574,17227,17836,18146,20976,39218,40069,94727
17936:353,1402,1951,2051,2268,41775,50161,55190
17937:6,144,157,2512,7581,29756,57300,58727,71191
17972:1361,2881,3307,7024,41164,45428,51725,65983,70531,100663
17974:17,2312,3477,8102,17588,79656,92084,93389,102112,120253
17993:353,669,2268,2489,5677,24549,45537,61988,67524,106408
18005:866,2598,3003,3131,5376,5446,5665,6991,7288,7867
18030:2500,2573,2660,2799,2885,24510,42412,86125,100041,112573
18039:29,155,224,302,322,654,1550,2876,5160,55248
18042:658,1345,2374,7809,9716,10258,12439,14220,17800,24893
18046:172,182,2705,5365,9280,11518,13046,34248,73374,79651
18068:157,840,3370,4754,6754,65915
18070:8,17,58,162,358,616,669,35474,121203
18089:1099,6762,14003,15688,17479,18277,18459,37730,41569,48928
18090:385,866,2566,2792,2885,3092,3150,10652,11379,86125
18101:
18123:225,605,1913,2265,2804,3992,4610,5249,5446,17079
18127:1522,4486,9171,9678,12665,40418,56412,85604,107476,116502
18133:30154,77124,108041
18146:
18147:21,65,356,616,710,1353,5941,8261,11930,15244
18163:6,84,542,4117,6367,8443,11947,50573,53672,96010
18165:225,669,787,866,2363,2489,2849,6388,7934,78944
18166:1099,3288,5841,6212,6683,7315,22441,44826,59928,62986
18182:58,1072,1696,2635,2871,2943,2996,3491,50407,64502
18186:21,22,65,441,710,1002,1757,2566,2751,2980
18187:1462,2379,3423,4017,4194,4483,8283,22871,88915,89740
18195:45,5305,8167,10018,12083,12414,13833,15857,52513,115291
18200:
18204:347,578,729,5086,6484,7211,12472,27894,52300,93225
18208:373,481,1412,3030,3438,3732,3777,27295,66332,112934
18209:17,76,177,11497,22435,22655,22666,31088,69494,97603
18211:8,76,294,378,1119,24176,28686,53455,95593,100394
18212:508,669,1133,2500,2951,3011,3762,16246,21113,34808
18261:224,1592,3913,5496,7063,12096,16529,17506,115997,122384
18272:17,2140,2224,31557,33232,39467,56132,89564,96542
18273:42,294,331,535,1245,1567,1937,2606,2911,4980
18284:15,17,128,167,211,239,508,564,650,2479
18306:162,239,726,837,986,1550,2939,7029,7560,28976
18311:168,901,2832,3098,5586,7607,9836,12093,23102,39326
18316:2500,2894,3626,8354,9017,13660,13833,28969,31160,115291
18322:76,2436,2500,2532,2606,2656,2911,14636,15760,28770
18334:76,322,2911,3350,3443,5532,7780,8653,9377,89686
18337:32,81,103,124,226
18360:162,568,1957,1981,5553,12264,24530,66946,90835,111499
18365:508,1133,2573,2635,2660,2951,3011,24510,42412,112573
18384:73,431,826,2606,3679,6050,69714,98435,102224,115596
18392:17,1162,2512,2719,2881,5303,7471,43284,53845,82686
18394:2509,2532,2598,2622,2643,2792,2804,2822,18276,33741
18404:15,17,199,220,866,1590,2509,2885,3189,86125
18405:
18411:2381,2832,2911,3132,16258,24464,29826,83762,87651,88116
18416:76,2567,2573,2894,2911,4433,4558,4845,15747,17449
18417:76,302,1847,2828,3301,3401,47567,97847,107150,118996
18433:866,2159,5740,12736,19746,23024,23208,25720,26280,26364
18491:
18496:608,669,1580,3034,8206,16246,23711,24642,44591,47450
18505:17,81,533,2407,2703,2985,3884,28851,30385,108469
18510:76,81,262,285,348,500,986,2479,2579,2770
18525:807,866,1245,4238,5932,6909,14183,15692,17836,94727
18545:15,17,32,302,322,22342,94772,115347
18561:
18571:
18616:138,302,568,866,1329,2381,78442,114068,116889,123125
18639:103,542,564,3730,18983
18648:54,669,2540,6506,7677,15660,15754,82683,91901,97557
18657:2393,2635,4935,5494,9431,17833,31384,38295,64116,89549
18663:44,58,2326,5995,6861,13923,42052,67328,81779,85281
18666:1965,5517,9777,22365,32062,61686,92118,105748,110444,112530
18686:187,238,1140,1888,9018,20387,26686,28235
18690:385,508,1133,2951,3092,3587,4063,8725,18344,109215
18697:363,616,1131,7474,23370,37290,41469,87863,101969
18698:58,61,106,986,6425,7622,8283,14502,54346,121171
18707:
18709:262,463,542,719,801
18711:
18712:
18713:
18766:1069,2465,2825,3351,7784,8653,16755,25878,46469,53599
18810:22,2350,2381,2547,3128,4193,10891,62437,87651,90079
18815:116,13349,91993
18823:204,866,3699,4917,5798,6381,7719,11873,14036,47753
18827:669,1196,3125,4196,5312,7514,16246,40217,56236,84941
18836:17,616,669,787,2363,2489,2849,6281,8065,23386
18845:8,17,61,70,76,84,720,736,2326,9044
18852:
18885:98,866,924,3150,4401,4754,11379,13944,19605,65915
18887:
18901:6,8,22,3058,19323,34935,56663,64568,105832,121235
18944:
18965:84,5661,8130,9894,12667,28227,42870,65785,85602,110849
18999:273,866,5207,6569,7780,8139,8720,15310,113992,115291
19001:
19006:117,322,2949,5113,9745,10150,10470,12736,19176,21555
19010:65,225,347,2110,2534,2619,9524,37554,58622,109510
19019:669,1580,3104,3425,11834,16246,33770,51408,52513,72495
19022:76,2943,6323,7715,9354,10319,16264,34010,43917,91397
19025:17,2407,2500,3450,5019,5707,5932,18580,22742,24642
19030:2843,7037,10237,11274,23768,28419,31724,35539,101349,110776
19032:203,710,3034,9435,12222,13167,18045,21741,41698,61834
19043:
19046:76,669,2757,2799,5678,8177,8390,14256,34362,55240
19048:415,2178,7380,9289,25307,36905,38002,61440,94215,113475
19049:
19050:
19051:22,106,1596,1957,3661,3842,7667,9974,11676,40269
19062:10,103,361,6994,37488,41847,61854,73000,105401,108425
19065:17,76,245,1002,1744,2381,2792,5229,87651,108358
19069:
19070:17,1348,1592,2547,5548,6081,11524,58227,62405,63711
19094:22,226,385,2500,2751,2881,3092,13112,56020,80894
19095:
19096:358,2703,4127,5184,6610,8319,10621,10750,11940,55948
19097:2547,2911,2949,3350,4558,4839,5113,10891,11518,73374
19102:58,236,402,2097,9354,19547,46354,47914,74505,113293
19129:226,2407,2635,6587,6960,12012,12192,19409,23532,28558
19130:2566,2896,3058,3876,19323,34935,56663,64568,105832,121235
19144:866,3321,4665,5113,5249,5349,6600,37446,84624,120641
19148:2642,3609,3687,4095,6861,8261,8859,9934,11202,43024
19156:61,226,1154,1190,1902,2983
19163:2894,3425,4238,4348,7322,17518,51408,58156,65176,119435
19165:76,238,385,2292,3092,3301,5024,5349,6625,37446
19174:226,3789,4336,5019,5665,6710,8072,8859,9777,108469
19176:
19178:2393,2703,4207,4802,6879,17737,19571,29896,68872,120509
19184:294,347,4732,5494,9242,16910,49565,55503,68723,111038
19185:3992,13988,41241,43345,48467,63080,77786,81642,118551,121816
19198:
19199:224,236,591,616,1046,2550,6559,14382,31741,75109
19240:76,385,1272,2949,3092,3098,3176,4569,12093,105614
19241:1902,2265,4063,4336,6353,6850,8066,10175,33022,103728
19243:6,8,40370,40905,47306,51382,65537,86931,96232,107508
19244:17,226,500,669,2902,3098,3884,16246,30385,77788
19246:605,1666,2377,2724,8663,9255,16979,41563,58803,77547
19259:
19262:729,2407,2566,3687,3876,5586,8261,8859,12394,39326
19265:6,10,377,508,746,748,986,23214
19276:508,866,2547,2680,4802,5665,6879,9498,9836,10891
19277:
19304:245,669,4075,4724,22293,41250,50180,56595,84107,109947
19307:605,2703,2885,3177,3299,6196,6441,22320,84550,86125
19308:
19309:
19320:17,578,3968,6549,11556,19493,29798,55651,100481
19328:603,2774,2894,2943,3131,3176,3883,4079,31100,105614
19343:866,2532,2643,2774,2804,2902,3176,3911,52546,105614
19354:2566,2606,3131,3210,3813,3876,3911,5446,31058,51433
19355:1803,2021,7885,8652,11290,17585,34313,37286,39904,83509
19356:225,385,3092,3176,3584,8261,29701,78944,105614,120890
19357:327,581,33188,44769
19400:225,226,696,5586,8261,8334,11556,39326,78944,95322
19405:
19410:
19422:22,1068,3098,3687,4754,5557,6531,15918,38537,65915
19433:378,654,3450,4667,8200,13939,38912,49160,51174,109007
19434:17,48,76,301,302
19443:
19444:17,1603,3922,7151,11500,15747,16573,17701,97654,101617
19446:6,8,320,3213,11182,20752,21285,74134,99444
19447:4030,6453,8399,19288,24209,38251,64213,92090,96082,114612
19448:15,17,65,81,119,294,347,2911,21057,86891
19452:179,226,508,520,875,1618,2674,2700,7110,8283
19462:
19463:46553,64093
19467:385,704,866,882,1196,2606,3092,4670,5305,7514
19468:29,32,508,749,855,873,2680,3148,3299,6708
19475:81,3687,5586,15244,21759,39326,54684,70174,110794,115700
19476:
19482:17,30,840,2848,3196,5111,8454,9354,13049,14793
19498:14,15,17,247,3372,3450,3884,7021,30385
19503:204,1046,2500,2513,2804,2894,2943,2949,3131,3469
19517:40,185,188,379,508,866,875,891,4247,78250
19528:29,155,224,302,322,654,1550,2876,5160,55248
19541:3359,3843,4121,9857,11566,13120,39840,49477,82818,117144
19544:385,2481,2500,2573,2622,2799,2885,3092,10163,86125
19549:564,670,2694,5360,13166
19554:
19582:62,731,2333,4157,5606,6208,6861,24054,87164,95322
19583:848,1087,3704,5169,7990,24606,42498,93537,93918,120379
19626:2275,2832,2911,5997,13416,15334,16258,24464,29826,88116
19646:1323,2139,15022,23778,35699,40337,42434,61949,72922,78961
19680:45,4558,6667,6762,8653,14595,20210,21373,26280,68624
19682:
19692:70,193,658,1345,1471,1693,7809,9716,14770,32681
19705:866,2407,2509,2792,2822,2902,3544,8830,12394,14712
19707:17,669,2894,2943,5485,8206,9868,10475,73185,120568
19757:8443,8772,9198,19206,24825,46792,78888,110985,113948,119833
19759:17,97,224,772,2461,2914,17482,58312,90869,100003
19763:774,2318,2798,3112,7647,8363,22031,24724,61352,118487
19764:2318,2500,2798,3176,5923,24724,57367,105614,105894,118487
19768:
19774:3494,18291,81982,98968,116092
19781:533,605,2390
19788:81,203,2543,4671,4875,8427,9435,17380,20266,22075
19814:1245,2567,2643,2885,2894,2943,3411,19605,52546,86125
19832:6,8,10,15,40,76,5739,7911,8772,16152
19847:675,2092,2656,3409,4001,4751,5559,8275,9660,63444
19852:204,2606,2643,2836,2911,3544,4035,5707,10652,86873
19881:866,875,891,2547,3772,4095,4247,4732,5019,10891
19882:40,5472,16050,17542,21480,22093,28615,49393,74592,123279
19887:10,15,17,426,2140,4107,4364,12098
19893:
19950:30642
19965:29,302,449,508,866,1133,2951,4247,5446,5623
19983:
19985:46020,47663,56581,94060,96777,111635
19996:76,698,2344,2397,2509,3443,3454,8533,23796,24482
20059:17,76,394,2523,2885,38152,55590,59616,86125,120631
20067:268,294,372,435,1495,1712,2880,4755,17647
20073:2845,3596,4551,5975,7855,17012,45102
20074:21497
20075:6,4813,7115,9414,10807,10890,20340,20362,60801,62410
20094:76,500,1623,4117,5765,10786,25974,53672,77788,96010
20095:508,699,1133,2407,2877,2951,3299,3544,6197,22320
20115:1403,3880,5446,7867,8859,9025,9836,10652,13059,14719
20116:81,204,2774,2894,2943,3131,3416,3883,4558,4839
20120:238,393,395,866,875,891,2292,3656,4037,4080
20125:226,3336,21241,23667,37788,42555,45078,95065,121754
20160:
20161:225,866,1867,5586,5665,5765,10786,39326,52546,95322
20166:273,616,1245,2573,2635,3604,6503,7679,8533,88858
20183:6,10,15,1591,31018,68848,75032,84597
20206:669,44333
20208:40,709,2804,3450,6204,11973,15125,17467,20175,35422
20220:18,285,348,2547,4067,10891,11440,13531,22317,35207
20233:
20234:76,1446,3145,3307,3983,8867,18387,53505,67050,105539
20257:17,2381,5024,6323,10319,19605,36630,42292,51092,73185
20268:17,394,866,1867,2397,2500,3435,3450,7322,9476
20294:
20299:17,49,224,302,354,361,1734,1998,3428,4929
20304:2407,2804,3305,3450,3640,3992,4818,5211,5446,95322
20305:205,225,226,873,1402,3584,4825,10914,29701,120890
20316:22,93,1884,6153,8917,12142,12934,43026,73903,88808
20319:
20322:2911,3687,4035,5446,8261,11159,13426,20394,22289,95322
20327:17,58,84,301,9388,11644
20333:1344,39237
20334:117,224,247,1866,5707,20328,23717,25677,38694,38860
20360:22,106,140,931,1784,5112,9019,13407
20378:3,58,76,135,721,1152,1528,3288,4103,6683
20379:97,238,650,2200,5542,6203,17681,30785,30898,71917
20380:29,58,81,140,41324,59532
20381:76,2500,2894,2996,3044,3131,3626,3883,5305,11824
20394:641,828,2715,2959,12022,16418,29210,32813,36228,90736
20395:70,76,81,124,2547,16532,33833
20409:352,5738,5870,122261
20420:17,2500,2622,3687,4058,4401,4665,5113,5707,9498
20438:4308,4476,13316,15705,22109,34441,42146,60450,61787,80980
20439:302,787,2943,3176,3210,3450,4149,5257,20991,105614
20440:17,394,962,2677,3001
20441:608,3626,6526,11141,21488,39233,47601,65861,75280,84119
20443:22,470,1267,1410,1550,1886,3101,4816,43092,44161
20456:385,802,2414,2733,4444,5361,6033,7029,17974,27625
20463:669,875,891,1495,2500,3112,4810,18287,18743,107537
20465:65,81,140,1462,1684,6165,31794,85635,115029,118839
20466:62,162,642,669,2200,2949,20823,83854,87164,117267
20473:5714,35054,63134,94712,100912
20497:
20498:8,297,1033,1501,7698,24137,72870,85889,112464,118745
20507:6,8,975,1127,1332,2548,20217,21218,66752
20512:
20520:155,254,358,546,661,1135,1276,3327,4058,4703
20544:2512,3157,3307,4008,4558,10150,11411,13669,15041,37405
20545:327,579,718,2967,3599,5499,6843,11146,25169,88595
20546:17,29,84,302,354,626,650,1102,1957,6727
20547:
20549:1405,1448,2772,4004,4693,5489,8213,8797,45318,122468
20550:
20553:2381,2589,2757,2778,2911,3007,5093,7146,87651,102057
20555:873,2500,2513,3469,4149,5532,8390,8915,10728,74990
20556:11083,11581,14513,26540,35561,59087,75053,88535,90722,90800
20572:736,1359,3065,3115,3159,3536,6651,28233,34629,83789
20582:2673,4099,13737,18239,54085,68285,79578,83581,100051
20607:1169,2460,2664,3186,6162,12240,15973,40527,57497,65080
20624:97,116,224,1320,1494,2407,2505,2509,79377,91104
20628:3401,3648,9354,12660,19547,21728,46354,47567,97847,118996
20655:17,2547,3884,4028,5586,10891,25613,30385,33471,63205
20684:
20685:1240,3964,4483,5342,5959,7326,13414,45418,76472,91516
20697:138,449,2407,2576,2581,4181,4958,53669,83375,86777
20720:76,273,616,2135,2520,2757,4558,8724,9148,11849
20721:182,6503,9745,19656,21504,24085,36023,49597,55277,57366
20735:40,61,65,3484,3599,10313,43578,77001,77127,90818
20736:
20752:81,180,558,698,1532,2187,11712,20387,44945,51696
20756:
20761:2097,2464,4224,5153,10850,28602,51128,54112,70577,120569
20766:1633,2566,2885,3003,3876,3898,4130,4818,78769,86125
20790:273,875,891,3575,4401,5959,7717,8093,8139,32499
20807:294,1382,2140,2487,3967,18406,19018,24003,25022,65269
20809:17,29,84,422,748,1102,1131,1462,3575,13625
20810:669,947,5225,6160,17335,17930,34013,39665,117083,119838
20812:1509,2998,4935,5494,9431,18001,38295,43146,64116,89549
20846:
20857:22,182,891,2751,9628,13112,18904,52546,56020,80894
20858:225,875,891,2509,3575,4483,4818,5342,5959,26360
20872:22,931,2751,5446,13112,21224,26350,54284,56020,80894
20892:
20906:62,4216,9914,11096,19243,20468,21322,23428,29261,43411
20908:605,3819,4689,5138,6876,7371,8348,11772,13319,23789
20911:17,81,138,205,630,1265,1650,3965,5189,6644
20912:8454,21882,30598,32330,38466,39513,58942,77608,86260,97766
20918:273,508,866,873,970,5113,6316,7416,8555,121364
20926:273,508,970,1272,2499,4862,5113,8213,72964,82809
20932:
20950:1430,2265,16202,16758,29593,57598,73650,78351,78412
20954:40,44,224,533,1446,4529,6558,6876,13319,83933
20973:591,917,3247,10785,15996,20303,32354,32883,69510,94408
20985:81,787,3148,6708,6759,30710,37602,53575,62595,72250
20990:
21028:135,168,1400,1446,1528,2103,5024,36630,42292,51092
21029:398,508,2344,2397,2509,2792,2898,3443,3450,52546
21030:
21032:533,672,1397,4341,4889,9054,38163,66392,84043,92523
21033:
21037:17,21,199,551,654,774,4063,6353,33022,103728
21080:713,885,3344,3550,3801,3911,4149,17565,22563,75732
21082:
21084:
21120:
21139:88381,88608,89090,100029,104542,107499
21140:2996
21148:875,891,4569,4708,5143,5586,8857,39326,78634,96741
21149:
21151:698,866,875,891,6600,9073,13745,53071,65309,84624
21160:17,81,354,1330,2911,26731,30232,36716,49982,79935
21164:659,1462,1871,3056,8608,11535,20277,28672,84724,122437
21196:578,719,729,2444,5086,12472,22435,32244,37671,68914
21207:3931,17930,24768,58526,85131,110287
21220:116,254,285,347,361,755,1784,2717,45541,79364
21246:565,780,1740,2512,2888,26771,87659,93325,95240
21256:
21259:294,669,2500,2573,3128,3584,16246,29701,86903,120890
21266:385,861,3092,5329,5707,6367,28995,41978,50573,92456
21272:696,3687,4035,8334,10546,16257,43214,52911,72306,119136
21288:6435,16978,23610,26065,27910,49536,63012,64740,69469,92555
21317:2500,2509,2757,2869,2911,3450,4058,4095,10652,23624
21318:11305,15718,30631,87306
21354:1499,2249,6850,16647,36837,38105,40469,50961,69163,94727
21384:17,6696,7910,8578,10951,12656,13649,43732,44425,55218
21401:17,273,5446,7073,7867,11873,12721,14036,45908,89499
21423:
21447:2547,2911,2949,3112,4164,4839,10891,35938,56690,90181
21448:302,344,378,616,660,917,4852,10385,24557,25299
21469:
21476:2513,2534,2792,2822,3544,4339,11167,11864,33741,72860
21505:2342,2436,3132,3176,3233,3941,16132,40059,83762,105614
21514:17,302,394,616,654,866,917,2363,2407,4828
21518:3,29,76,138,236,25962
21531:17,669,2310,3617,5284,5717,7423,8323,8341,9025
21542:17,172,500,3299,4405,7286,14448,22320,25149,76467
21543:52131,65668,71123,80245,102549
21551:
21570:76,2436,2500,2509,3350,3450,4037,4401,34472,95322
21585:38,103,208,230,327,34362
21599:10,11,15,21,45
21604:398,3031,3176,3443,3762,4058,4401,5446,8093,8292
21608:822,1712,1965,5184,7990,12951,22527,23096,70470,70556
21617:135,168,393,429,661,1400,1528,2318,4080,60765
21631:508,2333,2512,2877,2911,3544,22198,29756,52546,95322
21633:
21637:2520,2949,3350,3801,5740,6762,9242,12736,13624,113992
21670:81,669,2333,2799,3128,5975,7657,7716,18146,33741
21689:200,2573,9587,17506,18683,20960,24633,24821,25344,119142
21712:
21713:84,2123,3581,11361,13290,17066,25542,50639,60168,100041
21714:17,76,239,1089,2369,21455,22857,66827,69207
21722:356,394,729,2407,2443,2547,2877,3236,10891,13095
21723:6,17,358,363,1499,1603,3191,54704,97654,101617
21732:385,719,839,2501,3092,4453,6545,7235,13059,15171
21737:17,245,2318,2500,2532,2582,2711,3107,3148,3172
21745:875,891,2703,2804,3311,3825,4308,40263,77547,95322
21763:8,17,84,154,245,378,517,3829,4941,6310
21774:595,4943,5303,7867,18379,93754,93923,104220,104693,106426
21787:18,86,138,1580,2547,14806,44591,53919,59164,101022
21794:17,135,168,225,245,1002,1744,4739,78944,108358
21796:70,168,294,416,463,736,2311,2668,8793,47979
21834:69,124,1617,1803,1917,3440,38690,46750,89351,93408
21838:
21853:297,656,3177,7048,13310,32974,35631,55549,73286,118318
21868:7414,21524,28990,33959,51597,55702,57021,71724,106895,108469
21869:530,554,1262,1272,2500,3088,4137,4164,4268,4665
